CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
102,49,FALSE,Low,South,Bachelors,One year,Credit Card,Standard,72,38.72,2787.84,41,3,18.81503469,9,-0.818417483,0.553495538,0,Mobile,Web,Silver,Y,NO,No,Sports,Email,Email,Technical,Promo,No,iOS,Tier-3,SUMMER,Current
103,53,F,HIGH,South,Masters,3-Year,paypal,Standard,30,136.43,4092.9,52,15,69.65971524,11,-0.7980615,0.244441543,0,SmartTV,App,Bronze,1,YES,No,Movies,TV,Email,Technical,Loyalty,Yes,ANDROID,Tier-1,SUMMER,Current
104,49,1,HIGH,West,Diploma,Two year,paypal,STANDARD,51,146.75,4913.795,0,11,57.18677475,9,0.653797507,0.858165591,0,Mobile,Web,Silver,No,NO,Yes,Gamer,Social,Phone,Technical,Loyalty,0,Android,Tier-1,SUMMER,Current
105,48,FALSE,Very High,South,Diploma,3-Year,Bank Transfer,basic,20,42.09,841.8,79,7,24.81336559,9,0.23123176,0.085252094,0,Mobile,Web,Silver,Yes,NO,Yes,Movies,Search,Phone,Billing,Loyalty,N,iOS,Tier-1,SUMMER,Current
106,49,TRUE,low,West,Diploma,M2M,paypal,STANDARD,52,94.3,4903.6,98,15,19.96770143,8,-0.510876748,0.081386843,0,Desktop,Web,Platinum,Y,No,Yes,Movies,Affiliate,Phone,Retention,Loyalty,0,iOS,Tier-3,SUMMER,Current
107,49,M,Low,Central,PhD,3-Year,Bank Transfer,STANDARD,21,185.6,3897.6,14,4,66.90862463,9,0.622170199,0.295876684,0,SmartTV,Phone,Bronze,1,Yes,Yes,Movies,Friend,App,Technical,Loyalty,No,Android,Tier-2,SUMMER,Current
108,25,1,HIGH,West,PhD,M2M,paypal,Basic,109,16.18,1763.62,54,2,71.7574697,11,0.293820708,0.835306954,0,Mobile,App,Silver,TRUE,No,Yes,Movies,Radio,Email,Outage,Loyalty,No,Linux,Tier-2,WELCOME,Current
109,31,0,Medium,West,PhD,Two year,Electronic Check,Premium,69,40.5,2794.5,15,5,60.51785807,5,0.305794436,0.530688297,0,Desktop,Phone,Platinum,TRUE,YES,No,International,Email,Phone,Technical,Bundle,Yes,Android,Tier-2,SUMMER,60+
110,40,Male,Medium,Central,PhD,One year,Mailed Check,Premium,90,64.74,5826.6,46,14,18.48614815,11,-0.407294471,0.911339838,0,Mobile,App,Gold,Yes,Yes,No,Kids,Social,Phone,Technical,Bundle,Yes,iOS,Tier-2,SUMMER,Current
111,77,M,low,East,Masters,One year,Crypto,Standard,26,105.165,618.8,81,11,26.55040077,9,-0.837795959,0.645755964,0,Tablet,Phone,Silver,0,YES,Yes,Movies,Affiliate,Social,Technical,Bundle,Y,Android,Tier-1,SUMMER,Current
112,74,F,Low,South,PhD,Two year,Crypto,basic,6,34.9,209.4,78,7,34.90228303,12,-0.067919627,0.527717356,0,Mobile,Phone,Bronze,Yes,No,No,Sports,Affiliate,Phone,Technical,Employee,Y,Android,Tier-1,SUMMER,Current
113,79,F,Low,North,PhD,Two year,Bank Transfer,Basic,91,20.73,1886.43,99,6,15.18253091,14,-0.286814203,0.859556541,0,Mobile,App,Silver,1,No,No,Movies,Affiliate,Phone,Technical,Loyalty,No,iOS,Tier-2,SUMMER,Current
114,57,0,HIGH,Central,Bachelors,One year,cash,Ultra,89,170.9,15210.1,7,17,37.54592437,13,-0.049408732,0.329662103,0,Mobile,Web,Gold,Y,Yes,No,Movies,Social,Phone,Retention,Loyalty,N,Android,Tier-3,NEWYEAR,Current
115,38,0,HIGH,West,PhD,3-Year,Mailed Check,Basic,9,54.12,487.08,86,6,21.53261994,3,-0.607552362,0.56599773,1,Mobile,App,Bronze,No,No,No,WorkFromHome,Search,Phone,Technical,Loyalty,Yes,macOS,Tier-1,BLACKFRIDAY,Current
116,33,M,low,North,High School,One year,paypal,STANDARD,50,54.24,2712,42,8,71.14027975,4,-0.921872516,0.394532001,0,Mobile,App,Platinum,Yes,No,Yes,Movies,Email,Social,Retention,Promo,Yes,Android,Tier-1,SUMMER,Current
117,62,0,Low,South,PhD,3-Year,cash,Standard,102,58.8,5997.6,22,5,7.945239186,3,-0.757399889,0.273215694,1,Mobile,Email,Platinum,FALSE,No,Yes,Security,Affiliate,Email,Technical,Loyalty,0,ios,Tier-1,SUMMER,Current
118,35,Male,Very High,North,Bachelors,Month-to-month,Crypto,Standard,47,177.16,4913.795,33,0,33.44120863,6,0.188508222,0.137412434,0,Desktop,Email,Gold,No,Yes,Yes,Movies,Friend,Chat,Technical,Intro,1,Android,Tier-2,SPRING,Current
119,64,M,Low,North,Diploma,Two year,Bank Transfer,Basic,32,48.17,1541.44,81,7,60.8945387,7,0.509577319,0.183424186,0,Tablet,Phone,Bronze,Yes,Yes,Yes,Music,Social,Phone,Technical,Loyalty,N,iOS,Tier-2,SPRING,Current
120,70,FALSE,HIGH,South,High School,Month-to-month,Crypto,Premium,75,34.88,2616,83,2,35.67920168,3,-0.903741252,0.459769259,0,Mobile,Phone,Gold,Yes,No,No,Security,TV,Phone,Technical,Loyalty,Y,Linux,Tier-2,BLACKFRIDAY,30+
121,41,FALSE,Low,West,Bachelors,M2M,cash,basic,5,15.01,75.05,4,16,31.81018529,8,0.674002927,0.54991485,0,Console,Email,Bronze,FALSE,Yes,No,Kids,Email,App,Technical,Intro,Y,Android,Tier-2,SUMMER,30+
122,43,FALSE,low,West,Diploma,M2M,Crypto,Standard,86,45.03,3872.58,50,15,28.07179246,10,-0.998408431,0.29023628,0,Desktop,Phone,Silver,No,yes,Yes,Movies,Affiliate,Chat,Service,Loyalty,Yes,Android,Tier-2,FLASH,Current
123,42,0,Very High,East,Masters,M2M,cash,Ultra,80,117.95,9436,56,13,13.76358803,2,-0.086012865,0.440922875,1,Desktop,APP,Bronze,TRUE,YES,No,Movies,Search,Email,Technical,Intro,No,Android,Tier-2,SUMMER,120+
124,77,TRUE,High,West,Diploma,3-Year,Mailed Check,Ultra,76,127.32,9676.32,66,12,12.82439788,14,-0.89389027,0.980351419,0,Desktop,App,Bronze,Yes,Yes,No,Music,Affiliate,Phone,Technical,Promo,No,iOS,Tier-3,VIP,Current
125,77,Female,Very High,East,High School,M2M,Bank Transfer,Standard,105,129.97,13646.85,21,9,54.38269831,9,-0.782240943,0.960466014,0,Mobile,Web,Silver,No,No,No,Security,TV,Phone,Technical,Loyalty,Y,ANDROID,Tier-1,FLASH,Current
126,77,Male,low,Central,Bachelors,One year,Bank Transfer,basic,8,27.97,223.76,32,16,71.49116577,1,-0.004972838,0.261676289,0,Mobile,In-Store,Bronze,No,yes,Yes,Security,Radio,Chat,Technical,Loyalty,N,Android,Tier-2,SUMMER,Current
127,62,M,HIGH,South,High School,3-Year,Mailed Check,Basic,0,29,0,12,8,23.07087411,9,0.413627365,0.750529676,0,Desktop,App,Silver,1,yes,Yes,Kids,Affiliate,Community,Technical,Loyalty,No,Windows,Tier-2,WELCOME,Current
128,58,Female,High,East,PhD,Two year,paypal,Premium,51,172.68,8806.68,42,0,17.54895824,3,0.497869287,0.399365199,0,Desktop,Email,Platinum,0,no,Yes,International,TV,Email,Technical,Loyalty,N,iOS,Tier-2,SUMMER,Current
129,46,FALSE,HIGH,South,Diploma,M2M,Electronic Check,STANDARD,19,71.62,1360.78,74,10,28.82187943,5,0.77659904,0.963868827,0,Mobile,Phone,Silver,No,Yes,No,Movies,Search,Phone,Technical,Loyalty,Yes,Android,Tier-1,WELCOME,Current
130,32,FALSE,High,North,High School,3-Year,Mailed Check,basic,103,186.86,19246.58,52,18,42.87494703,4,0.16768856,0.42783649,0,Mobile,In-Store,Bronze,0,Yes,Yes,Music,Email,Email,Technical,Loyalty,N,Other,Tier-4,FLASH,Current
131,62,1,Medium,South,Diploma,M2M,Credit Card,STANDARD,12,71.39,856.68,46,10,38.41248845,10,0.012529156,0.429842805,0,Desktop,Web,Bronze,Yes,No,No,Security,Affiliate,Phone,Technical,Intro,N,Windows,Tier-3,SUMMER,Current
132,18,Male,low,South,PhD,M2M,cash,Standard,53,27.87,1477.11,56,9,42.8633685,7,-0.138331909,0.655288485,0,Desktop,APP,Silver,0,no,Yes,Movies,Social,Chat,Technical,Loyalty,Y,ANDROID,Tier-2,NEWYEAR,Current
133,42,1,Very High,South,PhD,3-Year,Electronic Check,Standard,94,51.86,4874.84,88,17,10.99489712,7,-0.222754448,0.346811961,0,Mobile,Web,Bronze,1,No,No,Movies,Social,Chat,Service,Loyalty,No,iOS,Tier-3,SUMMER,Current
134,24,FALSE,Very High,North,High School,3-Year,cash,Premium,84,37.54,3153.36,94,5,17.38400345,7,0.252305628,0.047960542,0,Mobile,Web,Gold,No,No,Yes,Movies,Social,Chat,Technical,Loyalty,No,Android,Tier-2,SUMMER,60+
135,26,Female,Very High,West,PhD,3-Year,Mailed Check,Basic,9,13.82,124.38,12,9,59.24682028,11,0.03275833,0.16455969,0,Console,Web,Platinum,No,No,No,Kids,Search,Email,Technical,Loyalty,0,macOS,Tier-2,SUMMER,Current
136,41,F,Very High,East,PhD,One year,Electronic Check,Basic,6,114.97,689.82,58,5,36.19173402,4,0.903685422,0.553656043,0,Tablet,App,Bronze,FALSE,Yes,Yes,Movies,Affiliate,Chat,Technical,Loyalty,1,iOS,Tier-4,SUMMER,Current
137,18,FALSE,low,Central,Diploma,Two year,Mailed Check,Standard,34,50.83,1728.22,23,8,32.62843915,12,-0.003901769,0.225508437,1,Mobile,In-Store,Platinum,Yes,Yes,Yes,Movies,Affiliate,Email,Technical,Loyalty,Yes,macOS,Tier-2,SUMMER,Current
138,61,F,Very High,South,PhD,Month-to-month,Bank Transfer,basic,24,91.97,2207.28,76,13,15.769023,11,0.662644378,0.383815937,1,Console,Phone,Platinum,1,Yes,Yes,Movies,TV,Email,Billing,Loyalty,No,iOS,Tier-3,SUMMER,Current
139,25,0,High,South,High School,Two year,Crypto,Ultra,68,44.19,3004.92,83,7,69.91246963,12,-0.615304942,0.124764392,0,Mobile,Phone,Bronze,No,NO,No,Movies,Email,Chat,Technical,Loyalty,Y,Android,Tier-1,SUMMER,Current
140,41,F,High,East,Masters,One year,Crypto,Standard,23,115.68,2660.64,80,3,59.42632371,4,0.700211853,0.997650033,0,Mobile,App,Silver,No,Yes,No,Movies,Billboard,Community,Technical,Promo,1,macOS,Tier-2,SUMMER,Current
141,28,1,Low,East,Masters,One year,cash,Basic,43,103.76,4461.68,48,15,59.67194353,5,0.134081232,0.748373528,1,SmartTV,App,Gold,Yes,no, ,Music,Search,Phone,Technical,Loyalty,No,Linux,Tier-1,BLACKFRIDAY,30+
142,68,Male,Medium,North,Diploma,One year,Electronic Check,Premium,108,152.77,16499.16,7,0,20.55208119,12,0.612897298,0.898885324,0,Mobile,Chat,Bronze,1,No,No,Movies,Search,Chat,Technical,Loyalty,No,macOS,Tier-2,WELCOME,90+
143,34,1,Low,East,Masters,Two year,paypal,Ultra,42,148.1,4913.795,15,15,34.91722906,8,-0.126479654,0.232965975,0,SmartTV,Phone,Gold,0,No,Yes,Sports,Friend,Chat,Technical,Loyalty,1,Android,Tier-2,SUMMER,Current
144,25,1,low,North,Diploma,One year,paypal,STANDARD,105,153.14,16079.7,19,2,49.48601462,12,0.548308929,0.645957392,0,Mobile,In-Store,Silver,1,Yes,Yes,Security,Search,Chat,Service,Promo,0,Windows,Tier-3,SPRING,Current
145,52,FALSE,Medium,West,Masters,One year,paypal,STANDARD,4,19.14,76.56,7,13,58.98935603,6,-0.925248004,0.183240659,1,Mobile,Chat,Gold,1,YES,No,Kids,Friend,Chat,Technical,Bundle,Yes,iOS,Tier-2,SUMMER,Current
146,52,FALSE,Medium,North,Diploma,One year,Electronic Check,Premium,94,181.15,17028.1,89,3,16.16919892,5,-0.246389826,0.75540965,0,Tablet,Web,Gold,0,No,Yes,Security,Email,Phone,Technical,Promo,N,Android,Tier-1,CYBER,Current
147,50,F,low,South,Diploma,3-Year,Crypto,Premium,103,42.87,4913.795,2,18,58.30889858,12,0.009952042,0.202527027,0,Mobile,Web,Bronze,FALSE,Yes,No,Security,Email,Phone,Technical,Loyalty,Yes,iOS,Tier-1,SUMMER,Current
148,76,1,low,Central,High School,Two year,Bank Transfer,Premium,14,22.99,321.86,10,4,16.91423099,1,-0.213716143,0.212565016,0,Desktop,APP,Bronze,1,No,No,Kids,Unknown,Chat,Technical,Loyalty,0,iOS,Tier-2,SUMMER,Current
149,22,Female,Low,South,Diploma,Two year,Mailed Check,basic,87,162.84,14167.08,94,6,32.00480866,5,-0.063423681,0.755471357,0,Mobile,App,Platinum,TRUE,Yes,No,Movies,TV,Phone,Technical,Intro,Y,Android,Tier-1,BLACKFRIDAY,Current
150,59,M,Low,North,PhD,M2M,Bank Transfer,Premium,49,37.68,1846.32,66,12,18.6047792,12,0.269834272,0.450619823,1,Mobile,Web,Bronze,TRUE,YES,No,Kids,Search,Social,Technical,Intro,No,Android,Tier-3,SUMMER,90+
151,56,M,High,South,Masters,Month-to-month,Mailed Check,basic,119,188.28,22405.32,22,1,46.486655,7,0.121689745,0.645297925,0,Mobile,Web,Bronze,TRUE,Yes,No,Movies,Search,Phone,Technical,Intro,Yes,Android,Tier-1,SUMMER,30+
152,75,M,High,West,Bachelors,One year,Credit Card,basic,34,37.78,1284.52,47,18,32.78886874,13,-0.894785793,0.713998004,0,Mobile,App,Platinum,Yes,no, ,Movies,Affiliate,Email,Technical,Promo,Y,iOS,Tier-1,SUMMER,Current
153,58,0,HIGH,West,Diploma,Month-to-month,Bank Transfer,Ultra,45,168.52,7583.4,4,3,7.882532661,7,0.100264609,0.301318773,0,Desktop,App,Bronze,1,NO,Yes,International,Search,Email,Billing,Loyalty,No,Android,Tier-2,SPRING,Current
154,45,FALSE,HIGH,Central,Diploma,M2M,Crypto,basic,63,147.7,9305.1,5,11,41.54378837,2,-0.013323558,0.8739233,1,Mobile,App,Bronze,N,No,No,International,TV,Chat,Technical,Promo,Unknown,iOS,Tier-2,SUMMER,60+
155,24,TRUE,HIGH,Central,Masters,One year,cash,Premium,16,180.47,2887.52,0,10,19.45711771,5,-0.220206698,0.501301929,0,Desktop,Web,Gold,No,yes,No,Movies,TV,Email,Technical,Intro,0,Android,Tier-4,SUMMER,Current
156,26,TRUE,High,West,Diploma,Month-to-month,Bank Transfer,basic,105,83.81,8800.05,44,16,60.02544706,9,-0.711422419,0.597011145,1,SmartTV,Web,Platinum,No,No, ,Sports,Email,Phone,Technical,Loyalty,No,iOS,Tier-1,SUMMER,90+
157,49,F,low,West,PhD,M2M,Mailed Check,Standard,17,105.165,852.38,96,13,41.18985345,11,0.684127093,0.708054184,0,Desktop,Web,Gold,Yes,No,No,Movies,Event,Social,Retention,Intro,1,Android,Tier-2,SUMMER,30+
158,29,TRUE,Very High,South,PhD,3-Year,Credit Card,Premium,70,144.74,10131.8,92,5,10.63975335,6,0.327303964,0.617813445,0,Mobile,App,Gold,No,No,No,WorkFromHome,Affiliate,Email,Technical,Student,Yes,iOS,Tier-2,SUMMER,Current
159,51,F,Low,West,High School,3-Year,Credit Card,Basic,105,178,18690,88,15,4.279356067,5,-0.081753837,0.129869116,0,SmartTV,App,Silver,0,No, ,Sports,Affiliate,Phone,Service,Loyalty,No,Android,Tier-3,SUMMER,Current
160,50,M,High,North,High School,M2M,cash,basic,55,14.11,776.05,98,10,4.856242133,9,0.569014058,0.711375173,0,SmartTV,Web,Gold,TRUE,No,Yes,Movies,Email,Phone,Other,Student,N,Android,Tier-2,SUMMER,Current
161,65,FALSE,Medium,South,Diploma,3-Year,cash,basic,118,59.72,4913.795,87,0,9.255639857,9,0.869298896,0.943201362,0,Mobile,App,Silver,Yes,NO,No,Movies,Affiliate,Community,Technical,Loyalty,N,iOS,Tier-2,SUMMER,Current
162,72,Male,low,East,Masters,Two year,paypal,Premium,20,105.165,2287.4,20,16,46.09045288,2,-0.080746279,0.662486083,0,SmartTV,In-Store,Gold,FALSE,No,Yes,Kids,Unknown,Chat,Retention,Promo,Y,Windows,Tier-2,SUMMER,Current
163,40,0,Very High,Central,PhD,One year,Mailed Check,Standard,88,149.42,4913.795,80,11,66.21810684,9,-0.168235874,0.919326023,1,Mobile,Web,Gold,Yes,No, ,Movies,Search,Email,Technical,Student,Y,iOS,Tier-3,SUMMER,Current
164,79,M,low,Central,Diploma,M2M,Bank Transfer,Basic,7,121.99,853.93,16,18,14.23656431,1,0.134718483,0.487831677,1,Mobile,App,Bronze,TRUE,No,No,Movies,Radio,Email,Technical,Employee,No,iOS,Tier-2,SUMMER,Current
165,41,FALSE,HIGH,Central,Masters,Two year,Credit Card,Premium,102,141.71,14454.42,20,1,63.46286785,12,0.29211421,0.927792332,0,Mobile,App,Silver,0,No,No,International,Social,Phone,Retention,Loyalty,N,iOS,Tier-2,SPRING,Current
166,54,1,low,South,Diploma,Month-to-month,Credit Card,Standard,96,130.88,12564.48,45,12,13.3404212,14,0.492358404,0.178373795,0,Tablet,Phone,Silver,FALSE,Yes,No,Sports,Email,Email,Technical,Promo,No,iOS,Tier-2,WELCOME,30+
167,52,FALSE,Very High,West,Masters,One year,Mailed Check,basic,58,190.96,11075.68,25,0,23.35170192,1,0.30320645,0.116770906,0,Mobile,App,Silver,No,No,Yes,Sports,Billboard,App,Technical,Loyalty,N,Windows,Tier-1,BLACKFRIDAY,Current
168,61,TRUE,Medium,North,Bachelors,One year,Crypto,Premium,34,105.165,5548.46,20,17,70.0730223,5,-0.396817646,0.886697098,1,Tablet,web,Gold,Yes,No,Yes,International,Affiliate,Email,Technical,Loyalty,N,Android,Tier-3,SUMMER,Current
169,57,M,low,East,Diploma,Month-to-month,paypal,Premium,112,40.85,4575.2,11,11,35.89322564,9,-0.906146297,0.521943181,0,Mobile,Web,Bronze,FALSE,NO,Yes,Movies,Social,Phone,Technical,Loyalty,1,Android,Tier-1,SUMMER,Current
170,39,TRUE,Medium,Central,Diploma,One year,Mailed Check,STANDARD,38,143.63,5457.94,60,18,58.14678213,10,0.698766426,0.073320753,0,Mobile,Web,Bronze,Yes,Yes,Yes,WorkFromHome,Email,Phone,Technical,Employee,No,ANDROID,Tier-4,FLASH,Current
171,49,M,low,South,Diploma,M2M,Bank Transfer,Standard,40,188.85,7554,6,12,8.37282496,8,-0.761395659,0.133109026,0,Mobile,Web,Bronze,Yes,No,Yes,Movies,Friend,Phone,Technical,Intro,No,iOS,Tier-1,SUMMER,Current
172,52,TRUE,High,North,PhD,Two year,cash,STANDARD,83,73.49,6099.67,15,9,25.10082114,7,-0.128898331,0.129918504,0,Desktop,In-Store,Platinum,Yes,No,No,Movies,Search,Social,Technical,Employee,N,iOS,Tier-3,SUMMER,Current
173,18,Male,HIGH,West,Masters,Month-to-month,paypal,Standard,100,76.82,7682,38,4,8.813232514,3,-0.726951218,0.678369414,0,Desktop,Email,Bronze,Yes,NO, ,Movies,Affiliate,Phone,Technical,Loyalty,Y,Android,Tier-2,SUMMER,Current
174,52,F,low,East,Masters,One year,cash,STANDARD,99,116.21,11504.79,17,2,17.03731557,6,0.103216827,0.529137338,0,Mobile,APP,Gold,Yes,Yes,No,Movies,Social,Email,Technical,Loyalty,0,iOS,Tier-3,VIP,Current
175,54,FALSE,Low,Central,Diploma,Month-to-month,Bank Transfer,Premium,106,50.2,5321.2,79,19,64.91948985,5,-0.977723703,0.82596369,0,Tablet,Phone,Gold,No,Yes, ,Security,Search,Phone,Service,Loyalty,Unknown,Android,Tier-2,WELCOME,Current
176,64,TRUE,Very High,West,High School,One year,Electronic Check,Standard,42,38.03,1597.26,28,1,34.13015654,8,-0.094877209,0.515859089,1,Desktop,App,Silver,Yes,no,No,Movies,Email,Email,Technical,Loyalty,Yes,Android,Tier-3,SUMMER,Current
177,31,F,low,South,Diploma,Two year,Electronic Check,Standard,29,159.29,4619.41,35,1,20.90843163,10,-0.595969879,0.414273958,0,Desktop,In-Store,Bronze,N,No,Yes,Movies,Search,Phone,Technical,Loyalty,N,Android,Tier-1,SUMMER,Current
178,20,1,low,Central,Masters,Two year,Mailed Check,Ultra,57,83.16,4740.12,24,3,49.26843494,11,-0.795516729,0.821066136,0,Tablet,App,Bronze,0,Yes,No,Movies,Search,Email,Technical,Bundle,Y,Android,Tier-1,NEWYEAR,Current
179,18,M,HIGH,South,Diploma,M2M,cash,Premium,8,23.75,190,25,19,0.610100763,10,0.16321087,0.630709661,0,Desktop,Phone,Silver,No,Yes,Yes,Movies,Radio,Phone,Technical,Student,0,Android,Tier-2,SUMMER,Current
180,22,Female,High,West,Diploma,M2M,Electronic Check,STANDARD,84,168.29,14136.36,61,2,2.239515609,11,-0.532706416,0.640832779,0,Console,App,Bronze,Yes,No,No,Music,Affiliate,Chat,Retention,Intro,Y,Other,Tier-3,VIP,Current
181,43,1,High,East,High School,M2M,Mailed Check,basic,58,178.75,10367.5,75,9,39.78829751,4,-0.413052787,0.23756069,0,Desktop,App,Silver,No,No,Yes,Security,Social,Chat,Technical,Promo,N,Linux,Tier-3,SUMMER,Current
182,72,TRUE,low,Central,High School,M2M,Credit Card,basic,71,181.29,4913.795,77,17,67.81495802,10,0.186754756,0.976909383,1,Mobile,web,Silver,Yes,YES,No,Sports,Search,Social,Technical,Loyalty,N,Linux,Tier-1,SUMMER,30+
183,49,F,Low,Central,PhD,3-Year,cash,Premium,111,110.43,4913.795,6,12,53.09208894,10,0.653098695,0.081695468,1,Desktop,App,Bronze,Yes,yes,Yes,Movies,Search,Phone,Technical,Loyalty,N,macOS,Tier-1,SUMMER,Current
184,56,Male,HIGH,North,Diploma,M2M,Credit Card,Basic,92,28.03,4913.795,35,2,60.20362532,14,0.110884404,0.897971176,0,Mobile,App,Bronze,FALSE,Yes,No,Sports,Search,Chat,Technical,Loyalty,Yes,iOS,Tier-2,SUMMER,Current
185,44,TRUE,Very High,Central,Masters,M2M,Electronic Check,Ultra,111,196.15,21772.65,82,18,31.73682267,2,0.755627967,0.205448315,0,Mobile,In-Store,Bronze,No,Yes,No,WorkFromHome,Unknown,Email,Technical,Loyalty,1,Android,Tier-3,SUMMER,Current
186,26,F,Low,North,High School,M2M,cash,Premium,33,194.83,6429.39,59,15,31.18992934,4,-0.017039779,0.694511868,1,Tablet,Web,Silver,TRUE,No, ,Movies,Social,Phone,Technical,Loyalty,0,Android,Tier-2,SUMMER,60+
187,32,F,Medium,West,Diploma,Two year,Bank Transfer,Standard,3,29.09,87.27,27,9,49.31404661,14,-0.556907449,0.278355379,1,Mobile,Web,Silver,Yes,NO,Yes,Movies,Search,Email,Technical,Promo,No,Linux,Tier-1,SUMMER,90+
188,32,TRUE,low,West,Bachelors,M2M,cash,Ultra,12,174.59,2095.08,33,11,38.47727326,14,-0.017349754,0.592447265,1,Mobile,Web,Diamond,No,Yes,Yes,Kids,Radio,Chat,Technical,Student,FALSE,Linux,Tier-1,SUMMER,30+
189,49,Male,Medium,East,Diploma,3-Year,Mailed Check,basic,55,75.4,4147,58,6,16.33141725,10,0.767886294,0.769698647,0,Console,Web,Gold,1,No,No,Movies,Email,Email,Technical,Loyalty,1,ios,Tier-3,SUMMER,Current
190,59,M,low,West,PhD,Two year,Bank Transfer,Standard,67,170.32,11411.44,8,4,41.1586835,5,-0.78836119,0.330353226,1,Mobile,Chat,Gold,TRUE,Yes,Yes,Movies,Social,Phone,Technical,Loyalty,N,Android,Tier-3,SUMMER,30+
191,77,M,Low,East,Bachelors,3-Year,cash,Ultra,86,76.92,6615.12,53,3,11.88464749,7,-0.279756403,0.701949427,0,Mobile,In-Store,Gold,0,Yes,Yes,Movies,Friend,Phone,Technical,Bundle,N,Android,Tier-2,SPRING,Current
192,30,TRUE,Low,South,Masters,Month-to-month,Crypto,Premium,18,143.23,2578.14,19,5,14.00959886,10,0.528726342,0.069306098,0,SmartTV,Web,Gold,No,Yes,Yes,Movies,Unknown,Email,Service,Promo,Y,Linux,Tier-3,BLACKFRIDAY,Current
193,68,TRUE,Medium,North,Diploma,M2M,Credit Card,basic,61,50.04,3052.44,8,14,57.28833206,10,-0.213857955,0.465211812,0,Tablet,App,Bronze,Y,NO, ,Movies,Social,Email,Technical,Promo,0,Android,Tier-1,SUMMER,Current
194,49,TRUE,High,South,Masters,One year,paypal,Premium,87,199.8,17382.6,57,18,30.85881858,11,0.377229409,0.967839395,0,SmartTV,App,Bronze,No,NO,No,Gamer,Email,Email,Technical,Loyalty,No,Android,Tier-1,WELCOME,Current
195,56,F,High,East,High School,Month-to-month,Mailed Check,Basic,100,105.165,19160,48,7,54.6125862,10,0.097561698,0.729495839,0,Desktop,Web,Bronze,TRUE,No,No,International,Email,Email,Retention,Loyalty,N,iOS,Tier-3,SUMMER,Current
196,49,TRUE,HIGH,Central,Diploma,One year,Electronic Check,STANDARD,12,73.11,877.32,61,11,24.92944479,11,0.294250726,0.513637799,1,Mobile,App,Silver,No,No,No,Movies,Social,Chat,Technical,Promo,0,iOS,Tier-3,SUMMER,Current
197,69,1,Medium,North,Diploma,Month-to-month,Mailed Check,Ultra,30,106.82,3204.6,18,2,23.04797238,10,-0.287015249,0.47375388,1,Mobile,Web,Bronze,Yes,Yes,Yes,Kids,Friend,Chat,Technical,Bundle,N,macOS,Tier-1,SUMMER,Current
198,78,Female,High,South,Diploma,Month-to-month,Mailed Check,Basic,43,21.47,923.21,79,12,2.647716513,11,0.789135291,0.094209933,0,Mobile,App,Silver,Yes,No,No,WorkFromHome,Affiliate,Email,Technical,Promo,N,Android,Tier-2,BLACKFRIDAY,30+
199,49,TRUE,low,South,Masters,M2M,Bank Transfer,Basic,17,176.63,3002.71,20,6,21.55442539,10,-0.087977207,0.849661713,1,Mobile,In-Store,Bronze,No,YES,No,Movies,Search,Email,Technical,Loyalty,N,Android,Tier-1,SUMMER,30+
200,21,1,Very High,South,High School,Two year,Mailed Check,Basik,139,14.37,4913.795,26,16,64.92961912,3,0.964481957,0.816671589,0,Mobile,App,Platinum,FALSE,Yes,No,Kids,Event,Phone,Technical,Loyalty,Yes,iOS,Tier-2,SUMMER,Current
201,47,0,High,West,Diploma,One year,Crypto,Premium,57,144.77,8251.89,30,10,42.48252404,7,-0.673348329,0.432059395,0,Tablet,App,Bronze,0,No,No,Movies,Social,Social,Technical,Loyalty,Unknown,Android,Tier-2,CYBER,Current
202,54,1,HIGH,Central,High School,3-Year,paypal,Ultra,75,105.165,1718.25,57,1,42.17491491,12,-0.804715475,0.934882895,0,Mobile,App,Silver,No,No,No,Security,Affiliate,Chat,Technical,Loyalty,No,Android,Tier-2,SUMMER,Current
203,40,F,Low,South,High School,Two year,cash,STANDARD,94,46.07,4330.58,39,10,19.05404195,4,-0.078451725,0.712684892,0,Mobile,Web,Gold,TRUE,NO,No,Security,Radio,Phone,Technical,Loyalty,No,iOS,Tier-3,SUMMER,Current
204,56,F,HIGH,South,Bachelors,3-Year,cash,Standard,71,155.4,11033.4,47,11,13.78445886,6,-0.426599399,0.36612633,0,Desktop,App,Silver,1,No,No,Music,Unknown,Email,Technical,Loyalty,No,Android,Tier-2,WELCOME,Current
205,62,Female,low,South,High School,Month-to-month,cash,Basic,82,101.49,8322.18,0,11,48.58019164,13,0.31210784,0.784950974,1,Mobile,App,Platinum,TRUE,Yes,Yes,WorkFromHome,Friend,Phone,Technical,Loyalty,Y,Android,Tier-3,SUMMER,Current
