CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
112,74.0,Female,low,South,phd,2 years,Crypto,basic,6.0,34.9,209.4,78.0,7,34.90228303,12,-0.067919627,0.527717356,0,mobile,phone,bronze,yes,no,no,sports,affiliate,phone,technical,employee,yes,android,tier-1,summer,current
113,79.0,Female,low,North,phd,2 years,Bank Transfer,basic,91.0,20.73,1886.43,99.0,6,15.18253091,14,-0.286814203,0.859556541,0,mobile,app,silver,no,no,no,movies,affiliate,phone,technical,loyalty,no,ios,tier-2,summer,current
114,57.0,Male,high,Central,bachelors,1 year,cash,ultra,89.0,170.9,15210.1,7.0,17,37.54592437,13,-0.049408732,0.329662103,0,mobile,web,gold,yes,yes,no,movies,social,phone,retention,loyalty,no,android,tier-3,newyear,current
115,38.0,Male,high,West,phd,3 years,Mailed Check,basic,9.0,54.12,487.08,86.0,6,21.53261994,3,-0.607552362,0.56599773,1,mobile,app,bronze,no,no,no,workfromhome,search,phone,technical,loyalty,yes,macos,tier-1,blackfriday,current
116,33.0,Male,low,North,high school,1 year,paypal,standard,50.0,54.24,2712.0,42.0,8,71.14027975,4,-0.921872516,0.394532001,0,mobile,app,platinum,yes,no,yes,movies,email,social,retention,promo,yes,android,tier-1,summer,current
117,62.0,Male,low,South,phd,3 years,cash,standard,102.0,58.8,5997.6,22.0,5,7.945239186,3,-0.757399889,0.273215694,1,mobile,email,platinum,no,no,yes,security,affiliate,email,technical,loyalty,yes,ios,tier-1,summer,current
118,35.0,Male,very high,North,bachelors,Every month,Crypto,standard,47.0,177.16,4913.795,33.0,0,33.44120863,6,0.188508222,0.137412434,0,desktop,email,gold,no,yes,yes,movies,friend,chat,technical,intro,no,android,tier-2,spring,current
119,64.0,Male,low,North,diploma,2 years,Bank Transfer,basic,32.0,48.17,1541.44,81.0,7,60.8945387,7,0.509577319,0.183424186,0,tablet,phone,bronze,yes,yes,yes,music,social,phone,technical,loyalty,no,ios,tier-2,spring,current
120,70.0,Female,high,South,high school,Every month,Crypto,premium,75.0,34.88,2616.0,83.0,2,35.67920168,3,-0.903741252,0.459769259,0,mobile,phone,gold,yes,no,no,security,tv,phone,technical,loyalty,yes,linux,tier-2,blackfriday,30+
121,41.0,Female,low,West,bachelors,Every month,cash,basic,5.0,15.01,75.05,4.0,16,31.81018529,8,0.674002927,0.54991485,0,console,email,bronze,no,yes,no,kids,email,app,technical,intro,yes,android,tier-2,summer,30+
122,43.0,Female,low,West,diploma,Every month,Crypto,standard,86.0,45.03,3872.58,50.0,15,28.07179246,10,-0.998408431,0.29023628,0,desktop,phone,silver,no,yes,yes,movies,affiliate,chat,service,loyalty,yes,android,tier-2,flash,current
123,42.0,Male,very high,East,masters,Every month,cash,ultra,80.0,117.95,9436.0,56.0,13,13.76358803,2,-0.086012865,0.440922875,1,desktop,app,bronze,yes,yes,no,movies,search,email,technical,intro,no,android,tier-2,summer,120+
124,77.0,Male,high,West,diploma,3 years,Mailed Check,ultra,76.0,127.32,9676.32,66.0,12,12.82439788,14,-0.89389027,0.980351419,0,desktop,app,bronze,yes,yes,no,music,affiliate,phone,technical,promo,no,ios,tier-3,vip,current
125,77.0,Female,very high,East,high school,Every month,Bank Transfer,standard,105.0,129.97,13646.85,21.0,9,54.38269831,9,-0.782240943,0.960466014,0,mobile,web,silver,no,no,no,security,tv,phone,technical,loyalty,yes,android,tier-1,flash,current
126,77.0,Male,low,Central,bachelors,1 year,Bank Transfer,basic,8.0,27.97,223.76,32.0,16,71.49116577,1,-0.004972838,0.261676289,0,mobile,in-store,bronze,no,yes,yes,security,radio,chat,technical,loyalty,no,android,tier-2,summer,current
127,62.0,Male,high,South,high school,3 years,Mailed Check,basic,0.0,29.0,4913.795,12.0,8,23.07087411,9,0.413627365,0.750529676,0,desktop,app,silver,no,yes,yes,kids,affiliate,community,technical,loyalty,no,windows,tier-2,welcome,current
128,58.0,Female,high,East,phd,2 years,paypal,premium,51.0,172.68,8806.68,42.0,0,17.54895824,3,0.497869287,0.399365199,0,desktop,email,platinum,yes,no,yes,international,tv,email,technical,loyalty,no,ios,tier-2,summer,current
129,46.0,Female,high,South,diploma,Every month,Electronic Check,standard,19.0,71.62,1360.78,74.0,10,28.82187943,5,0.77659904,0.963868827,0,mobile,phone,silver,no,yes,no,movies,search,phone,technical,loyalty,yes,android,tier-1,welcome,current
130,32.0,Female,high,North,high school,3 years,Mailed Check,basic,103.0,186.86,19081.901250000003,52.0,18,42.87494703,4,0.16768856,0.42783649,0,mobile,in-store,bronze,yes,yes,yes,music,email,email,technical,loyalty,no,other,tier-4,flash,current
131,62.0,Female,medium,South,diploma,Every month,Credit Card,standard,12.0,71.39,856.68,46.0,10,38.41248845,10,0.012529156,0.429842805,0,desktop,web,bronze,yes,no,no,security,affiliate,phone,technical,intro,no,windows,tier-3,summer,current
132,18.0,Male,low,South,phd,Every month,cash,standard,53.0,27.87,1477.11,56.0,9,42.8633685,7,-0.138331909,0.655288485,0,desktop,app,silver,yes,no,yes,movies,social,chat,technical,loyalty,yes,android,tier-2,newyear,current
133,42.0,Female,very high,South,phd,3 years,Electronic Check,standard,94.0,51.86,4874.84,88.0,17,10.99489712,7,-0.222754448,0.346811961,0,mobile,web,bronze,no,no,no,movies,social,chat,service,loyalty,no,ios,tier-3,summer,current
134,24.0,Female,very high,North,high school,3 years,cash,premium,84.0,37.54,3153.36,94.0,5,17.38400345,7,0.252305628,0.047960542,0,mobile,web,gold,no,no,yes,movies,social,chat,technical,loyalty,no,android,tier-2,summer,60+
135,26.0,Female,very high,West,phd,3 years,Mailed Check,basic,9.0,13.82,124.38,12.0,9,59.24682028,11,0.03275833,0.16455969,0,console,web,platinum,no,no,no,kids,search,email,technical,loyalty,yes,macos,tier-2,summer,current
136,41.0,Female,very high,East,phd,1 year,Electronic Check,basic,6.0,114.97,689.82,58.0,5,36.19173402,4,0.903685422,0.553656043,0,tablet,app,bronze,no,yes,yes,movies,affiliate,chat,technical,loyalty,no,ios,tier-4,summer,current
137,18.0,Female,low,Central,diploma,2 years,Mailed Check,standard,34.0,50.83,1728.22,23.0,8,32.62843915,12,-0.003901769,0.225508437,1,mobile,in-store,platinum,yes,yes,yes,movies,affiliate,email,technical,loyalty,yes,macos,tier-2,summer,current
138,61.0,Female,very high,South,phd,Every month,Bank Transfer,basic,24.0,91.97,2207.28,76.0,13,15.769023,11,0.662644378,0.383815937,1,console,phone,platinum,no,yes,yes,movies,tv,email,billing,loyalty,no,ios,tier-3,summer,current
139,25.0,Male,high,South,high school,2 years,Crypto,ultra,68.0,44.19,3004.92,83.0,7,69.91246963,12,-0.615304942,0.124764392,0,mobile,phone,bronze,no,no,no,movies,email,chat,technical,loyalty,yes,android,tier-1,summer,current
140,41.0,Female,high,East,masters,1 year,Crypto,standard,23.0,115.68,2660.64,80.0,3,59.42632371,4,0.700211853,0.997650033,0,mobile,app,silver,no,yes,no,movies,billboard,community,technical,promo,no,macos,tier-2,summer,current
141,28.0,Female,low,East,masters,1 year,cash,basic,43.0,103.76,4461.68,48.0,15,59.67194353,5,0.134081232,0.748373528,1,smarttv,app,gold,yes,no,unknown,music,search,phone,technical,loyalty,no,linux,tier-1,blackfriday,30+
142,68.0,Male,medium,North,diploma,1 year,Electronic Check,premium,108.0,152.77,16499.16,7.0,0,20.55208119,12,0.612897298,0.898885324,0,mobile,chat,bronze,no,no,no,movies,search,chat,technical,loyalty,no,macos,tier-2,welcome,90+
143,34.0,Female,low,East,masters,2 years,paypal,ultra,42.0,148.1,4913.795,15.0,15,34.91722906,8,-0.126479654,0.232965975,0,smarttv,phone,gold,yes,no,yes,sports,friend,chat,technical,loyalty,no,android,tier-2,summer,current
144,25.0,Female,low,North,diploma,1 year,paypal,standard,105.0,153.14,16079.7,19.0,2,49.48601462,12,0.548308929,0.645957392,0,mobile,in-store,silver,no,yes,yes,security,search,chat,service,promo,yes,windows,tier-3,spring,current
145,52.0,Female,medium,West,masters,1 year,paypal,standard,4.0,19.14,76.56,7.0,13,58.98935603,6,-0.925248004,0.183240659,1,mobile,chat,gold,no,yes,no,kids,friend,chat,technical,bundle,yes,ios,tier-2,summer,current
146,52.0,Female,medium,North,diploma,1 year,Electronic Check,premium,94.0,181.15,17028.1,89.0,3,16.16919892,5,-0.246389826,0.75540965,0,tablet,web,gold,yes,no,yes,security,email,phone,technical,promo,no,android,tier-1,cyber,current
147,50.0,Female,low,South,diploma,3 years,Crypto,premium,103.0,42.87,4913.795,2.0,18,58.30889858,12,0.009952042,0.202527027,0,mobile,web,bronze,no,yes,no,security,email,phone,technical,loyalty,yes,ios,tier-1,summer,current
148,76.0,Female,low,Central,high school,2 years,Bank Transfer,premium,14.0,22.99,321.86,10.0,4,16.91423099,1,-0.213716143,0.212565016,0,desktop,app,bronze,no,no,no,kids,unknown,chat,technical,loyalty,yes,ios,tier-2,summer,current
149,22.0,Female,low,South,diploma,2 years,Mailed Check,basic,87.0,162.84,14167.08,94.0,6,32.00480866,5,-0.063423681,0.755471357,0,mobile,app,platinum,yes,yes,no,movies,tv,phone,technical,intro,yes,android,tier-1,blackfriday,current
150,59.0,Male,low,North,phd,Every month,Bank Transfer,premium,49.0,37.68,1846.32,66.0,12,18.6047792,12,0.269834272,0.450619823,1,mobile,web,bronze,yes,yes,no,kids,search,social,technical,intro,no,android,tier-3,summer,90+
151,56.0,Male,high,South,masters,Every month,Mailed Check,basic,119.0,188.28,19081.901250000003,22.0,1,46.486655,7,0.121689745,0.645297925,0,mobile,web,bronze,yes,yes,no,movies,search,phone,technical,intro,yes,android,tier-1,summer,30+
152,75.0,Male,high,West,bachelors,1 year,Credit Card,basic,34.0,37.78,1284.52,47.0,18,32.78886874,13,-0.894785793,0.713998004,0,mobile,app,platinum,yes,no,unknown,movies,affiliate,email,technical,promo,yes,ios,tier-1,summer,current
153,58.0,Male,high,West,diploma,Every month,Bank Transfer,ultra,45.0,168.52,7583.4,4.0,3,7.882532661,7,0.100264609,0.301318773,0,desktop,app,bronze,no,no,yes,international,search,email,billing,loyalty,no,android,tier-2,spring,current
154,45.0,Female,high,Central,diploma,Every month,Crypto,basic,63.0,147.7,9305.1,5.0,11,41.54378837,2,-0.013323558,0.8739233,1,mobile,app,bronze,no,no,no,international,tv,chat,technical,promo,unknown,ios,tier-2,summer,60+
155,24.0,Male,high,Central,masters,1 year,cash,premium,16.0,180.47,2887.52,0.0,10,19.45711771,5,-0.220206698,0.501301929,0,desktop,web,gold,no,yes,no,movies,tv,email,technical,intro,yes,android,tier-4,summer,current
156,26.0,Male,high,West,diploma,Every month,Bank Transfer,basic,105.0,83.81,8800.05,44.0,16,60.02544706,9,-0.711422419,0.597011145,1,smarttv,web,platinum,no,no,unknown,sports,email,phone,technical,loyalty,no,ios,tier-1,summer,90+
157,49.0,Female,low,West,phd,Every month,Mailed Check,standard,17.0,105.165,852.38,96.0,13,41.18985345,11,0.684127093,0.708054184,0,desktop,web,gold,yes,no,no,movies,event,social,retention,intro,no,android,tier-2,summer,30+
158,29.0,Male,very high,South,phd,3 years,Credit Card,premium,70.0,144.74,10131.8,92.0,5,10.63975335,6,0.327303964,0.617813445,0,mobile,app,gold,no,no,no,workfromhome,affiliate,email,technical,student,yes,ios,tier-2,summer,current
159,51.0,Female,low,West,high school,3 years,Credit Card,basic,105.0,178.0,18690.0,88.0,15,4.279356067,5,-0.081753837,0.129869116,0,smarttv,app,silver,yes,no,unknown,sports,affiliate,phone,service,loyalty,no,android,tier-3,summer,current
160,50.0,Male,high,North,high school,Every month,cash,basic,55.0,14.11,776.05,98.0,10,4.856242133,9,0.569014058,0.711375173,0,smarttv,web,gold,yes,no,yes,movies,email,phone,other,student,no,android,tier-2,summer,current
161,65.0,Female,medium,South,diploma,3 years,cash,basic,118.0,59.72,4913.795,87.0,0,9.255639857,9,0.869298896,0.943201362,0,mobile,app,silver,yes,no,no,movies,affiliate,community,technical,loyalty,no,ios,tier-2,summer,current
162,72.0,Male,low,East,masters,2 years,paypal,premium,20.0,105.165,2287.4,20.0,16,46.09045288,2,-0.080746279,0.662486083,0,smarttv,in-store,gold,no,no,yes,kids,unknown,chat,retention,promo,yes,windows,tier-2,summer,current
163,40.0,Male,very high,Central,phd,1 year,Mailed Check,standard,88.0,149.42,4913.795,80.0,11,66.21810684,9,-0.168235874,0.919326023,1,mobile,web,gold,yes,no,unknown,movies,search,email,technical,student,yes,ios,tier-3,summer,current
164,79.0,Male,low,Central,diploma,Every month,Bank Transfer,basic,7.0,121.99,853.93,16.0,18,14.23656431,1,0.134718483,0.487831677,1,mobile,app,bronze,yes,no,no,movies,radio,email,technical,employee,no,ios,tier-2,summer,current
165,41.0,Female,high,Central,masters,2 years,Credit Card,premium,102.0,141.71,14454.42,20.0,1,63.46286785,12,0.29211421,0.927792332,0,mobile,app,silver,yes,no,no,international,social,phone,retention,loyalty,no,ios,tier-2,spring,current
166,54.0,Female,low,South,diploma,Every month,Credit Card,standard,96.0,130.88,12564.48,45.0,12,13.3404212,14,0.492358404,0.178373795,0,tablet,phone,silver,no,yes,no,sports,email,email,technical,promo,no,ios,tier-2,welcome,30+
167,52.0,Female,very high,West,masters,1 year,Mailed Check,basic,58.0,190.96,11075.68,25.0,0,23.35170192,1,0.30320645,0.116770906,0,mobile,app,silver,no,no,yes,sports,billboard,app,technical,loyalty,no,windows,tier-1,blackfriday,current
168,61.0,Male,medium,North,bachelors,1 year,Crypto,premium,34.0,105.165,5548.46,20.0,17,70.0730223,5,-0.396817646,0.886697098,1,tablet,web,gold,yes,no,yes,international,affiliate,email,technical,loyalty,no,android,tier-3,summer,current
169,57.0,Male,low,East,diploma,Every month,paypal,premium,112.0,40.85,4575.2,11.0,11,35.89322564,9,-0.906146297,0.521943181,0,mobile,web,bronze,no,no,yes,movies,social,phone,technical,loyalty,no,android,tier-1,summer,current
170,39.0,Male,medium,Central,diploma,1 year,Mailed Check,standard,38.0,143.63,5457.94,60.0,18,58.14678213,10,0.698766426,0.073320753,0,mobile,web,bronze,yes,yes,yes,workfromhome,email,phone,technical,employee,no,android,tier-4,flash,current
171,49.0,Male,low,South,diploma,Every month,Bank Transfer,standard,40.0,188.85,7554.0,6.0,12,8.37282496,8,-0.761395659,0.133109026,0,mobile,web,bronze,yes,no,yes,movies,friend,phone,technical,intro,no,ios,tier-1,summer,current
172,52.0,Male,high,North,phd,2 years,cash,standard,83.0,73.49,6099.67,15.0,9,25.10082114,7,-0.128898331,0.129918504,0,desktop,in-store,platinum,yes,no,no,movies,search,social,technical,employee,no,ios,tier-3,summer,current
173,18.0,Male,high,West,masters,Every month,paypal,standard,100.0,76.82,7682.0,38.0,4,8.813232514,3,-0.726951218,0.678369414,0,desktop,email,bronze,yes,no,unknown,movies,affiliate,phone,technical,loyalty,yes,android,tier-2,summer,current
174,52.0,Female,low,East,masters,1 year,cash,standard,99.0,116.21,11504.79,17.0,2,17.03731557,6,0.103216827,0.529137338,0,mobile,app,gold,yes,yes,no,movies,social,email,technical,loyalty,yes,ios,tier-3,vip,current
175,54.0,Female,low,Central,diploma,Every month,Bank Transfer,premium,106.0,50.2,5321.2,79.0,19,64.91948985,5,-0.977723703,0.82596369,0,tablet,phone,gold,no,yes,unknown,security,search,phone,service,loyalty,unknown,android,tier-2,welcome,current
176,64.0,Male,very high,West,high school,1 year,Electronic Check,standard,42.0,38.03,1597.26,28.0,1,34.13015654,8,-0.094877209,0.515859089,1,desktop,app,silver,yes,no,no,movies,email,email,technical,loyalty,yes,android,tier-3,summer,current
177,31.0,Female,low,South,diploma,2 years,Electronic Check,standard,29.0,159.29,4619.41,35.0,1,20.90843163,10,-0.595969879,0.414273958,0,desktop,in-store,bronze,no,no,yes,movies,search,phone,technical,loyalty,no,android,tier-1,summer,current
178,20.0,Female,low,Central,masters,2 years,Mailed Check,ultra,57.0,83.16,4740.12,24.0,3,49.26843494,11,-0.795516729,0.821066136,0,tablet,app,bronze,yes,yes,no,movies,search,email,technical,bundle,yes,android,tier-1,newyear,current
179,18.0,Male,high,South,diploma,Every month,cash,premium,8.0,23.75,190.0,25.0,19,0.610100763,10,0.16321087,0.630709661,0,desktop,phone,silver,no,yes,yes,movies,radio,phone,technical,student,yes,android,tier-2,summer,current
180,22.0,Female,high,West,diploma,Every month,Electronic Check,standard,84.0,168.29,14136.36,61.0,2,2.239515609,11,-0.532706416,0.640832779,0,console,app,bronze,yes,no,no,music,affiliate,chat,retention,intro,yes,other,tier-3,vip,current
181,43.0,Female,high,East,high school,Every month,Mailed Check,basic,58.0,178.75,10367.5,75.0,9,39.78829751,4,-0.413052787,0.23756069,0,desktop,app,silver,no,no,yes,security,social,chat,technical,promo,no,linux,tier-3,summer,current
182,72.0,Male,low,Central,high school,Every month,Credit Card,basic,71.0,181.29,4913.795,77.0,17,67.81495802,10,0.186754756,0.976909383,1,mobile,web,silver,yes,yes,no,sports,search,social,technical,loyalty,no,linux,tier-1,summer,30+
183,49.0,Female,low,Central,phd,3 years,cash,premium,111.0,110.43,4913.795,6.0,12,53.09208894,10,0.653098695,0.081695468,1,desktop,app,bronze,yes,yes,yes,movies,search,phone,technical,loyalty,no,macos,tier-1,summer,current
184,56.0,Male,high,North,diploma,Every month,Credit Card,basic,92.0,28.03,4913.795,35.0,2,60.20362532,14,0.110884404,0.897971176,0,mobile,app,bronze,no,yes,no,sports,search,chat,technical,loyalty,yes,ios,tier-2,summer,current
185,44.0,Male,very high,Central,masters,Every month,Electronic Check,ultra,111.0,196.15,19081.901250000003,82.0,18,31.73682267,2,0.755627967,0.205448315,0,mobile,in-store,bronze,no,yes,no,workfromhome,unknown,email,technical,loyalty,no,android,tier-3,summer,current
186,26.0,Female,low,North,high school,Every month,cash,premium,33.0,194.83,6429.39,59.0,15,31.18992934,4,-0.017039779,0.694511868,1,tablet,web,silver,yes,no,unknown,movies,social,phone,technical,loyalty,yes,android,tier-2,summer,60+
187,32.0,Female,medium,West,diploma,2 years,Bank Transfer,standard,3.0,29.09,87.27,27.0,9,49.31404661,14,-0.556907449,0.278355379,1,mobile,web,silver,yes,no,yes,movies,search,email,technical,promo,no,linux,tier-1,summer,90+
188,32.0,Male,low,West,bachelors,Every month,cash,ultra,12.0,174.59,2095.08,33.0,11,38.47727326,14,-0.017349754,0.592447265,1,mobile,web,diamond,no,yes,yes,kids,radio,chat,technical,student,no,linux,tier-1,summer,30+
189,49.0,Male,medium,East,diploma,3 years,Mailed Check,basic,55.0,75.4,4147.0,58.0,6,16.33141725,10,0.767886294,0.769698647,0,console,web,gold,no,no,no,movies,email,email,technical,loyalty,no,ios,tier-3,summer,current
190,59.0,Male,low,West,phd,2 years,Bank Transfer,standard,67.0,170.32,11411.44,8.0,4,41.1586835,5,-0.78836119,0.330353226,1,mobile,chat,gold,yes,yes,yes,movies,social,phone,technical,loyalty,no,android,tier-3,summer,30+
191,77.0,Male,low,East,bachelors,3 years,cash,ultra,86.0,76.92,6615.12,53.0,3,11.88464749,7,-0.279756403,0.701949427,0,mobile,in-store,gold,yes,yes,yes,movies,friend,phone,technical,bundle,no,android,tier-2,spring,current
192,30.0,Male,low,South,masters,Every month,Crypto,premium,18.0,143.23,2578.14,19.0,5,14.00959886,10,0.528726342,0.069306098,0,smarttv,web,gold,no,yes,yes,movies,unknown,email,service,promo,yes,linux,tier-3,blackfriday,current
193,68.0,Male,medium,North,diploma,Every month,Credit Card,basic,61.0,50.04,3052.44,8.0,14,57.28833206,10,-0.213857955,0.465211812,0,tablet,app,bronze,yes,no,unknown,movies,social,email,technical,promo,yes,android,tier-1,summer,current
194,49.0,Male,high,South,masters,1 year,paypal,premium,87.0,199.8,17382.6,57.0,18,30.85881858,11,0.377229409,0.967839395,0,smarttv,app,bronze,no,no,no,gamer,email,email,technical,loyalty,no,android,tier-1,welcome,current
195,56.0,Female,high,East,high school,Every month,Mailed Check,basic,100.0,105.165,19081.901250000003,48.0,7,54.6125862,10,0.097561698,0.729495839,0,desktop,web,bronze,yes,no,no,international,email,email,retention,loyalty,no,ios,tier-3,summer,current
